,date,machine,shift,totalproducedunits,actualproductiontime,totaldowntime,totalgoodunits,plannedproductiontime,operatingtime,availability,performance,quality,oee
205,03/27/23,Machine3,Night,11463,390.0,54,8038.0,475,336.0,82.10526315789474,86.15384615384616,70.12125970513827,49.60156475984518
206,03/27/23,Machine4,Day,11546,420.0,73,10216.0,490,347.0,85.71428571428571,82.61904761904762,88.48085917200763,62.65889414834009
207,03/27/23,Machine4,Night,11458,360.0,19,8117.0,415,341.0,86.74698795180723,94.72222222222221,70.84133356606738,58.20938493019029
208,03/27/23,Machine5,Day,10881,405.0,59,9324.0,475,346.0,85.26315789473684,85.4320987654321,85.69065343258892,62.41887597405424
209,03/27/23,Machine5,Night,10517,315.0,53,5056.0,400,262.0,78.75,83.17460317460318,48.074545973186275,31.48882761243701
210,03/28/23,Machine1,Day,12679,390.0,23,10795.0,490,367.0,79.59183673469387,94.1025641025641,85.1407839734995,63.76870962913125
211,03/28/23,Machine1,Night,8753,480.0,86,7448.0,595,394.0,80.67226890756302,82.08333333333333,85.09082600251342,56.34585789073998
212,03/28/23,Machine2,Day,8577,360.0,55,7445.0,415,305.0,86.74698795180723,84.72222222222221,86.80191209047452,63.79417635564994
213,03/28/23,Machine2,Night,11020,420.0,69,9191.0,505,351.0,83.16831683168317,83.57142857142857,83.40290381125227,57.96914700544465
214,03/28/23,Machine3,Day,12769,450.0,43,10726.0,520,407.0,86.53846153846155,90.44444444444444,84.00031325867336,65.7463990313078
215,03/28/23,Machine3,Night,10487,405.0,80,7948.0,550,325.0,73.63636363636363,80.24691358024691,75.78907218460952,44.78445174545107
216,03/28/23,Machine4,Day,13310,345.0,63,9495.0,445,282.0,77.52808988764045,81.73913043478261,71.3373403456048,45.20703365721473
217,03/28/23,Machine4,Night,13309,465.0,62,9333.0,550,403.0,84.54545454545455,86.66666666666667,70.1254789991735,51.38285097575804
218,03/28/23,Machine5,Day,11154,390.0,43,8452.0,445,347.0,87.64044943820225,88.97435897435896,75.77550654473731,59.08786690117718
219,03/28/23,Machine5,Night,9401,495.0,27,4418.0,595,468.0,83.19327731092437,94.54545454545455,46.99500053185831,36.96413487211713
220,03/29/23,Machine1,Day,10862,375.0,69,9743.0,490,306.0,76.53061224489795,81.6,89.69802982876082,56.01550434204247
221,03/29/23,Machine1,Night,10574,450.0,45,9133.0,505,405.0,89.10891089108911,90.0,86.3722337809722,69.26882115107671
222,03/29/23,Machine2,Day,10112,345.0,18,7237.0,460,327.0,75.0,94.78260869565217,71.5684335443038,50.875821236929006
223,03/29/23,Machine2,Night,10034,465.0,73,7255.0,550,392.0,84.54545454545455,84.3010752688172,72.30416583615707,51.533150923224675
224,03/29/23,Machine3,Day,10434,330.0,55,7349.0,430,275.0,76.74418604651163,83.33333333333334,70.43319915660341,45.04448783271149
225,03/29/23,Machine3,Night,12441,375.0,28,10760.0,445,347.0,84.26966292134831,92.53333333333333,86.4882244192589,67.44137949097266
226,03/29/23,Machine4,Day,11595,420.0,67,10125.0,520,353.0,80.76923076923077,84.04761904761905,87.32212160413971,59.278286396656384
227,03/29/23,Machine4,Night,11243,345.0,25,8800.0,445,320.0,77.52808988764045,92.7536231884058,78.27092413057014,56.28470948715155
228,03/29/23,Machine5,Day,13218,420.0,46,10798.0,490,374.0,85.71428571428571,89.04761904761904,81.69163262218187,62.352388981012275
229,03/29/23,Machine5,Night,13385,480.0,58,5976.0,565,422.0,84.95575221238938,87.91666666666667,44.6469929025028,33.34695753071891
230,03/30/23,Machine1,Day,10796,390.0,54,7983.0,475,336.0,82.10526315789474,86.15384615384616,73.94405335309374,52.30568826660947
231,03/30/23,Machine1,Night,10731,465.0,25,9474.0,535,440.0,86.91588785046729,94.6236559139785,88.28627341347499,72.60927159239064
232,03/30/23,Machine2,Day,8843,420.0,80,6531.0,520,340.0,80.76923076923077,80.95238095238095,73.85502657469185,48.28982506806774
233,03/30/23,Machine2,Night,11268,390.0,28,8980.0,475,362.0,82.10526315789474,92.82051282051282,79.69471068512603,60.73575845898026
234,03/30/23,Machine3,Day,13225,480.0,86,10597.0,595,394.0,80.67226890756302,82.08333333333333,80.12854442344045,53.05991008879921
235,03/30/23,Machine3,Night,8536,360.0,33,6939.0,460,327.0,78.26086956521739,90.83333333333333,81.29100281162137,57.78729982478302
236,03/30/23,Machine4,Day,9508,465.0,35,7566.0,535,430.0,86.91588785046729,92.47311827956989,79.57509465713085,63.95755271507712
237,03/30/23,Machine4,Night,10588,360.0,57,8137.0,430,303.0,83.72093023255815,84.16666666666667,76.85115224782773,54.15325379323675
238,03/30/23,Machine5,Day,11331,390.0,27,8835.0,490,363.0,79.59183673469387,93.07692307692308,77.97193539846438,57.7628827543726
239,03/30/23,Machine5,Night,8972,480.0,48,4407.0,580,432.0,82.75862068965517,90.0,49.119482835488185,36.58554583608775
240,03/31/23,Machine1,Day,9298,345.0,46,7012.0,430,299.0,80.23255813953489,86.66666666666667,75.41406754140677,52.43908417414099
241,03/31/23,Machine1,Night,13323,345.0,68,9838.0,460,277.0,75.0,80.28985507246377,73.84222772648803,44.46586321790692
242,03/31/23,Machine2,Day,10691,375.0,52,9337.0,505,323.0,74.25742574257426,86.13333333333333,87.33514170797866,55.85990251817249
243,03/31/23,Machine2,Night,11277,450.0,64,8607.0,565,386.0,79.64601769911505,85.77777777777777,76.32349028997074,52.14312787951983
244,03/31/23,Machine3,Day,9820,313.0,47,9820.0,460,266.0,68.04347826086956,84.98402555910543,100.0,57.82608695652174
245,03/31/23,Machine3,Night,10337,420.0,59,8903.0,490,361.0,85.71428571428571,85.95238095238096,86.12750314404566,63.45311966326629
246,03/31/23,Machine4,Day,9830,345.0,59,8393.0,400,286.0,86.25,82.89855072463767,85.38148524923703,61.04776195320447
247,03/31/23,Machine4,Night,9038,330.0,36,7063.0,415,294.0,79.51807228915662,89.0909090909091,78.14782031422881,55.36255222261029
248,03/31/23,Machine5,Day,12064,405.0,24,9779.0,460,381.0,88.04347826086956,94.07407407407408,81.059350132626,67.13828782724022
249,03/31/23,Machine5,Night,12974,330.0,62,6228.0,415,268.0,79.51807228915662,81.21212121212122,48.00369970710652,30.999979569890478
250,04/01/23,Machine1,Day,9033,450.0,61,7545.0,535,389.0,84.11214953271028,86.44444444444444,83.52706741946197,60.732764908730296
251,04/01/23,Machine1,Night,13328,425.0,25,13328.0,535,400.0,79.43925233644859,94.11764705882352,100.0,74.7663551401869
252,04/01/23,Machine2,Day,12381,435.0,58,9616.0,535,377.0,81.30841121495327,86.66666666666667,77.66739358694774,54.73010725659682
253,04/01/23,Machine2,Night,12385,495.0,54,9473.0,580,441.0,85.34482758620689,89.0909090909091,76.4876867178038,58.15701696991633
254,04/01/23,Machine3,Day,11661,375.0,34,9367.0,445,341.0,84.26966292134831,90.93333333333334,80.32758768544723,61.5543986533427
255,04/01/23,Machine3,Night,11242,420.0,73,7945.0,520,347.0,80.76923076923077,82.61904761904762,70.67247820672479,47.1602883417952
256,04/01/23,Machine4,Day,9998,330.0,37,7289.0,415,293.0,79.51807228915662,88.7878787878788,72.90458091618324,51.472390863714914
257,04/01/23,Machine4,Night,10048,420.0,81,7343.0,505,339.0,83.16831683168317,80.71428571428572,73.07921974522293,49.05713959134767
258,04/01/23,Machine5,Day,10338,360.0,19,7320.0,475,341.0,75.78947368421053,94.72222222222221,70.80673244341266,50.83178055411308
259,04/01/23,Machine5,Night,10759,315.0,30,4906.0,400,285.0,78.75,90.47619047619048,45.59903336741333,32.489311274281995
260,04/02/23,Machine1,Day,11295,480.0,84,9392.0,595,396.0,80.67226890756302,82.5,83.1518370960602,55.34139073956276
261,04/02/23,Machine1,Night,11797,465.0,47,9099.0,580,418.0,80.17241379310344,89.89247311827957,77.12977875731119,55.58663365613116
262,04/02/23,Machine2,Day,12675,465.0,78,9832.0,520,387.0,89.42307692307693,83.22580645161291,77.57001972386588,57.72999544833866
263,04/02/23,Machine2,Night,12091,345.0,19,9827.0,400,326.0,86.25,94.4927536231884,81.27532875692664,66.23939293689521
264,04/02/23,Machine3,Day,12017,510.0,55,9916.0,595,455.0,85.71428571428571,89.2156862745098,82.51643505034535,63.10080327379351
265,04/02/23,Machine3,Night,12470,372.0,33,12470.0,490,339.0,75.91836734693878,91.12903225806451,100.0,69.18367346938777
266,04/02/23,Machine4,Day,8754,405.0,54,6136.0,475,351.0,85.26315789473684,86.66666666666667,70.09367146447339,51.795534071642436
267,04/02/23,Machine4,Night,11249,465.0,67,8276.0,565,398.0,82.30088495575221,85.59139784946237,73.57098408747444,51.8252241890528
268,04/02/23,Machine5,Day,9367,360.0,31,7893.0,460,329.0,78.26086956521739,91.38888888888889,84.26390519910323,60.26701045761949
269,04/02/23,Machine5,Night,9359,480.0,34,4694.0,565,446.0,84.95575221238938,92.91666666666667,50.15493108238059,39.59132612874645
270,04/03/23,Machine1,Day,11557,420.0,64,10123.0,475,356.0,88.42105263157895,84.76190476190476,87.59193562343168,65.64785069882457
271,04/03/23,Machine1,Night,9167,495.0,85,6591.0,565,410.0,87.61061946902655,82.82828282828282,71.89920366532127,52.17464336775525
272,04/03/23,Machine2,Day,8557,390.0,76,7461.0,445,314.0,87.64044943820225,80.51282051282051,87.19177281757625,61.52408239262684
273,04/03/23,Machine2,Night,10143,345.0,50,7679.0,430,295.0,80.23255813953489,85.5072463768116,75.70738440303658,51.93878697417626
274,04/03/23,Machine3,Day,10224,315.0,18,7289.0,430,297.0,73.25581395348837,94.28571428571428,71.29303599374022,49.24193416311824
275,04/03/23,Machine3,Night,12620,330.0,38,9364.0,400,292.0,82.5,88.48484848484848,74.19968304278922,54.16576862123613
276,04/03/23,Machine4,Day,11641,420.0,81,9344.0,520,339.0,80.76923076923077,80.71428571428572,80.26801821149387,52.32857341095466
277,04/03/23,Machine4,Night,9109,405.0,28,6832.0,460,377.0,88.04347826086956,93.08641975308643,75.00274453836865,61.469640632532574
278,04/03/23,Machine5,Day,10935,420.0,32,8349.0,565,388.0,74.33628318584071,92.38095238095238,76.35116598079561,52.432305133714515
279,04/03/23,Machine5,Night,9736,465.0,91,4771.0,535,374.0,86.91588785046729,80.43010752688173,49.003697617091206,34.25679048372358
280,04/04/23,Machine1,Day,11697,390.0,74,10313.0,490,316.0,79.59183673469387,81.02564102564102,88.16790630076088,56.85930283885802
281,04/04/23,Machine1,Night,9626,300.0,24,8586.0,400,276.0,75.0,92.0,89.19592769582381,61.54519011011843
282,04/04/23,Machine2,Day,13041,315.0,17,11539.0,430,298.0,73.25581395348837,94.6031746031746,88.4824783375508,61.320415219977065
283,04/04/23,Machine2,Night,10713,390.0,46,8854.0,520,344.0,75.0,88.2051282051282,82.64725100345375,54.67433527920786
284,04/04/23,Machine3,Day,9237,480.0,55,7358.0,550,425.0,87.27272727272727,88.54166666666666,79.65789758579625,61.55382995266073
285,04/04/23,Machine3,Night,13234,360.0,30,13234.0,505,330.0,71.28712871287128,91.66666666666666,100.0,65.34653465346533
286,04/04/23,Machine4,Day,9339,360.0,48,6546.0,490,312.0,73.46938775510205,86.66666666666667,70.09315772566656,44.6307453273632
287,04/04/23,Machine4,Night,12962,345.0,67,9554.0,400,278.0,86.25,80.57971014492755,73.707761147971,51.22689399783985
288,04/04/23,Machine5,Day,12558,360.0,30,9810.0,445,330.0,80.89887640449437,91.66666666666666,78.11753463927377,57.92985714822548
289,04/04/23,Machine5,Night,10011,435.0,70,4660.0,520,365.0,83.65384615384616,83.9080459770115,46.54879632404355,32.67367434283827
290,04/05/23,Machine1,Day,11260,375.0,74,8085.0,505,301.0,74.25742574257426,80.26666666666667,71.80284191829485,42.79733746021138
291,04/05/23,Machine1,Night,8772,134.07555995512823,36,2450.774343,430,98.07555995512823,31.180362780262378,73.14946884275679,27.938604001367988,6.372312166973841
292,04/05/23,Machine2,Day,11878,330.0,25,10427.0,415,305.0,79.51807228915662,92.42424242424242,87.78413874389628,64.51605377563462
293,04/05/23,Machine2,Night,11181,405.0,31,9828.0,460,374.0,88.04347826086956,92.34567901234568,87.89911456935874,71.46580184552211
294,04/05/23,Machine3,Day,11571,375.0,28,8846.0,430,347.0,87.20930232558139,92.53333333333333,76.44974505228589,61.69316635614699
295,04/05/23,Machine3,Night,12546,315.0,22,9479.0,430,293.0,73.25581395348837,93.01587301587301,75.55396142196716,51.48211789915437
296,04/05/23,Machine4,Day,10124,315.0,29,7147.0,415,286.0,75.90361445783132,90.7936507936508,70.5946266297906,48.65075473763882
297,04/05/23,Machine4,Night,9971,357.0,78,9971.0,520,279.0,68.65384615384616,78.15126050420169,100.0,53.65384615384616
298,04/05/23,Machine5,Day,10098,345.0,46,7485.0,460,299.0,75.0,86.66666666666667,74.12358882947119,48.18033273915628
299,04/05/23,Machine5,Night,11735,420.0,22,6009.0,490,398.0,85.71428571428571,94.76190476190476,51.2057946314444,41.59164543533647
300,04/06/23,Machine1,Day,11738,345.0,22,8949.0,445,323.0,77.52808988764045,93.6231884057971,76.23956380984835,55.337930585575315
301,04/06/23,Machine1,Night,9690,480.0,91,8197.0,565,389.0,84.95575221238938,81.04166666666667,84.59236326109391,58.241467802770856
302,04/06/23,Machine2,Day,12724,450.0,33,10670.0,565,417.0,79.64601769911505,92.66666666666666,83.85727758566487,61.89112345703053
303,04/06/23,Machine2,Night,12419,510.0,83,10063.0,580,427.0,87.93103448275862,83.72549019607844,81.02906836299219,59.65415894999598
304,04/06/23,Machine3,Day,11399,420.0,30,10037.0,505,390.0,83.16831683168317,92.85714285714286,88.05158347223441,68.00023278053746
305,04/06/23,Machine3,Night,10618,390.0,48,8969.0,535,342.0,72.89719626168224,87.6923076923077,84.46976831795065,53.99749675652172
306,04/06/23,Machine4,Day,13134,345.0,41,10286.0,415,304.0,83.13253012048193,88.1159420289855,78.31582153190193,57.36869818240526
307,04/06/23,Machine4,Night,10251,330.0,23,8679.0,415,307.0,79.51807228915662,93.03030303030303,84.66491074041556,62.631632764596574
308,04/06/23,Machine5,Day,9817,435.0,24,7621.0,565,411.0,76.99115044247787,94.48275862068965,77.63064072527249,56.4711386514814
309,04/06/23,Machine5,Night,11662,360.0,38,5831.0,475,322.0,75.78947368421053,89.44444444444444,50.0,33.89473684210527
310,04/07/23,Machine1,Day,8901,375.0,38,7611.0,460,337.0,81.52173913043478,89.86666666666666,85.5072463768116,62.643352236925004
311,04/07/23,Machine1,Night,10342,480.0,67,7620.0,550,413.0,87.27272727272727,86.04166666666667,73.6801392380584,55.32708637330567
312,04/07/23,Machine2,Day,12018,315.0,21,9386.0,430,294.0,73.25581395348837,93.33333333333333,78.0995173905808,53.39827468100175
313,04/07/23,Machine2,Night,12991,405.0,27,10678.0,460,378.0,88.04347826086956,93.33333333333333,82.19536602263105,67.54314860120552
314,04/07/23,Machine3,Day,9072,390.0,27,6946.0,475,363.0,82.10526315789474,93.07692307692308,76.5652557319224,58.51197438039544
315,04/07/23,Machine3,Night,11573,360.0,18,9742.0,445,342.0,80.89887640449437,95.0,84.17869178259743,64.69463503291756
316,04/07/23,Machine4,Day,8981,435.0,55,7763.0,550,380.0,79.0909090909091,87.35632183908046,86.43803585346843,59.720824771487294
317,04/07/23,Machine4,Night,11333,420.0,33,9723.0,505,387.0,83.16831683168317,92.14285714285714,85.79369981470043,65.7468551055229
318,04/07/23,Machine5,Day,10107,405.0,59,8695.0,505,346.0,80.19801980198021,85.4320987654321,86.0294845156822,58.94297354935851
319,04/07/23,Machine5,Night,9916,435.0,25,4710.0,565,410.0,76.99115044247787,94.25287356321839,47.498991528842275,34.468294737743946
320,04/08/23,Machine1,Day,12538,390.0,19,8911.0,490,371.0,79.59183673469387,95.12820512820512,71.0719412984527,53.811612697399895
321,04/08/23,Machine1,Night,8832,375.0,41,7524.0,475,334.0,78.94736842105263,89.06666666666668,85.19021739130434,59.902173913043484
322,04/08/23,Machine2,Day,10650,420.0,47,8624.0,505,373.0,83.16831683168317,88.80952380952381,80.97652582159624,59.81038441872356
323,04/08/23,Machine2,Night,9063,465.0,25,7799.0,550,440.0,84.54545454545455,94.6236559139785,86.05318327264703,68.84254661811762
324,04/08/23,Machine3,Day,8679,495.0,66,6373.0,580,429.0,85.34482758620689,86.66666666666667,73.43011867726696,54.31296709059918
325,04/08/23,Machine3,Night,8876,480.0,41,6227.0,550,439.0,87.27272727272727,91.45833333333333,70.15547543938712,55.99682494161989
326,04/08/23,Machine4,Day,12335,119.07555995512824,38,5463.774343,415,81.07555995512824,28.692906013283913,68.08748998172278,44.294887255776246,8.653572981714056
327,04/08/23,Machine4,Night,9174,480.0,70,8033.0,565,410.0,84.95575221238938,85.41666666666666,87.56267713102245,63.541057741095926
328,04/08/23,Machine5,Day,11590,375.0,33,8562.0,475,342.0,78.94736842105263,91.2,73.87402933563418,53.189301121656605
329,04/08/23,Machine5,Night,9962,465.0,81,5205.0,580,384.0,80.17241379310344,82.58064516129032,52.248544468982125,34.592139786360576
330,04/09/23,Machine1,Day,12714,450.0,68,11197.0,505,382.0,89.10891089108911,84.88888888888889,88.06827119710555,66.61797940058281
331,04/09/23,Machine1,Night,11958,435.0,76,10320.0,535,359.0,81.30841121495327,82.5287356321839,86.3020572002007,57.911100065181394
332,04/09/23,Machine2,Day,10248,480.0,93,7750.0,565,387.0,84.95575221238938,80.625,75.62451209992193,51.79944457109697
333,04/09/23,Machine2,Night,13263,330.0,54,9600.0,445,276.0,74.15730337078652,83.63636363636363,72.38181406921511,44.892990299108696
334,04/09/23,Machine3,Day,10511,330.0,22,8612.0,430,308.0,76.74418604651163,93.33333333333333,81.93321282465989,58.687045465105214
335,04/09/23,Machine3,Night,12886,345.0,42,9502.0,445,303.0,77.52808988764045,87.82608695652175,73.738941486885,50.20876240567676
336,04/09/23,Machine4,Day,10983,435.0,77,8082.0,505,358.0,86.13861386138613,82.29885057471265,73.58645178912865,52.16623710991694
337,04/09/23,Machine4,Night,10890,450.0,64,9666.0,580,386.0,77.58620689655173,85.77777777777777,88.7603305785124,59.07153035052721
338,04/09/23,Machine5,Day,11718,510.0,56,8637.0,595,454.0,85.71428571428571,89.01960784313725,73.70711725550436,56.24038862856971
339,04/09/23,Machine5,Night,8543,450.0,59,4357.0,595,391.0,75.63025210084034,86.8888888888889,51.000819384291226,33.514824166819956
340,04/10/23,Machine1,Day,13133,330.0,46,10565.0,430,284.0,76.74418604651163,86.06060606060606,80.44620421838118,53.13191162330292
341,04/10/23,Machine1,Night,12008,390.0,38,9246.0,520,352.0,75.0,90.25641025641026,76.99866755496336,52.12217496028289
342,04/10/23,Machine2,Day,10351,510.0,63,7619.0,595,447.0,85.71428571428571,87.6470588235294,73.60641483914597,55.29759232453486
343,04/10/23,Machine2,Night,13305,435.0,35,11350.0,580,400.0,75.0,91.95402298850574,85.30627583615183,58.83191436975987
344,04/10/23,Machine3,Day,10667,330.0,41,8829.0,415,289.0,79.51807228915662,87.57575757575758,82.76928845973563,57.63933581894843
345,04/10/23,Machine3,Night,8931,465.0,81,7298.0,535,384.0,86.91588785046729,82.58064516129032,81.71537341843018,58.65178204238727
346,04/10/23,Machine4,Day,11594,435.0,80,8522.0,505,355.0,86.13861386138613,81.60919540229885,73.50353631188545,51.67080275389967
347,04/10/23,Machine4,Night,9322,390.0,44,8226.0,490,346.0,79.59183673469387,88.71794871794872,88.24286633769577,62.31026888335252
348,04/10/23,Machine5,Day,12533,450.0,72,9853.0,565,378.0,79.64601769911505,84.0,78.6164525652278,52.59649392859489
349,04/10/23,Machine5,Night,9699,405.0,41,4699.0,550,364.0,73.63636363636363,89.87654320987654,48.44829363851944,32.06396160803831
350,04/11/23,Machine1,Day,9806,375.0,35,7720.0,505,340.0,74.25742574257426,90.66666666666666,78.72730981032021,53.00452541684924
351,04/11/23,Machine1,Night,13489,375.0,20,10221.0,475,355.0,78.94736842105263,94.66666666666667,75.77285195344355,56.63023672309992
352,04/11/23,Machine2,Day,10961,495.0,32,8041.0,580,463.0,85.34482758620689,93.53535353535354,73.36009488185384,58.56159298327297
353,04/11/23,Machine2,Night,11908,450.0,71,9894.0,595,379.0,75.63025210084034,84.22222222222221,83.08700033590864,52.924324583713236
354,04/11/23,Machine3,Day,10388,360.0,62,9342.0,475,298.0,75.78947368421053,82.77777777777777,89.93068925683481,56.41967452323531
355,04/11/23,Machine3,Night,9071,360.0,46,7482.0,415,314.0,86.74698795180723,87.22222222222223,82.4826369749752,62.40854942202943
356,04/11/23,Machine4,Day,10069,510.0,78,8948.0,595,432.0,85.71428571428571,84.70588235294117,88.86681894925017,64.52179123710265
357,04/11/23,Machine4,Night,12177,435.0,51,9064.0,550,384.0,79.0909090909091,88.27586206896552,74.43541102077688,51.96945060359696
358,04/11/23,Machine5,Day,11361,465.0,65,9656.0,580,400.0,80.17241379310344,86.02150537634408,84.9925182642373,58.61552983740503
359,04/11/23,Machine5,Night,9884,390.0,29,5268.0,445,361.0,87.64044943820225,92.56410256410257,53.29825981384055,43.23746470291335
360,04/12/23,Machine1,Day,9158,390.0,50,7316.0,460,340.0,84.78260869565217,87.17948717948718,79.88643808691855,59.04649771641806
361,04/12/23,Machine1,Night,13272,435.0,31,10628.0,520,404.0,83.65384615384616,92.87356321839081,80.07836045810728,62.21472620206798
362,04/12/23,Machine2,Day,9397,378.0,57,9397.0,550,321.0,68.72727272727272,84.92063492063492,100.0,58.36363636363637
363,04/12/23,Machine2,Night,9794,420.0,45,7847.0,550,375.0,76.36363636363637,89.28571428571429,80.12048192771084,54.62760131434831
364,04/12/23,Machine3,Day,11178,435.0,29,8219.0,505,406.0,86.13861386138613,93.33333333333333,73.52835927715155,59.11388884460104
365,04/12/23,Machine3,Night,13127,360.0,40,9669.0,475,320.0,75.78947368421053,88.88888888888889,73.65734745181686,49.621791967539785
366,04/12/23,Machine4,Day,10665,345.0,60,9071.0,460,285.0,75.0,82.6086956521739,85.05391467416784,52.696447135082245
367,04/12/23,Machine4,Night,8559,345.0,40,6694.0,415,305.0,83.13253012048193,88.40579710144928,78.21007127000817,57.47969093337951
368,04/12/23,Machine5,Day,9734,465.0,82,7434.0,550,383.0,84.54545454545455,82.36559139784946,76.3714814053832,53.18232250593047
369,04/12/23,Machine5,Night,9035,375.0,25,4698.0,475,350.0,78.94736842105263,93.33333333333333,51.99778638627559,38.314158389887275
370,04/13/23,Machine1,Day,12064,345.0,39,9177.0,445,306.0,77.52808988764045,88.69565217391305,76.06929708222812,52.30832563407147
371,04/13/23,Machine1,Night,11319,360.0,18,9130.0,460,342.0,78.26086956521739,95.0,80.66083576287659,59.96957789326911
372,04/13/23,Machine2,Day,12287,420.0,35,10753.0,520,385.0,80.76923076923077,91.66666666666666,87.515260030927,64.79495213828248
373,04/13/23,Machine2,Night,10047,480.0,68,8410.0,595,412.0,80.67226890756302,85.83333333333333,83.70657907833184,57.961530387012964
374,04/13/23,Machine3,Day,8788,450.0,62,6573.0,595,388.0,75.63025210084034,86.22222222222223,74.79517523896222,48.773996626415695
375,04/13/23,Machine3,Night,8653,510.0,69,7265.0,595,441.0,85.71428571428571,86.47058823529412,83.95932046689009,62.228672816636184
376,04/13/23,Machine4,Day,11700,390.0,36,9483.0,460,354.0,84.78260869565217,90.76923076923077,81.05128205128204,62.37424749163879
377,04/13/23,Machine4,Night,8598,375.0,60,6703.0,445,315.0,84.26966292134831,84.0,77.95999069551058,55.18516195300187
378,04/13/23,Machine5,Day,12532,495.0,28,8951.0,565,467.0,87.61061946902655,94.34343434343434,71.4251516118736,59.03636425264595
379,04/13/23,Machine5,Night,11649,375.0,28,5755.0,430,347.0,87.20930232558139,92.53333333333333,49.403382264572066,39.86738057164304
380,04/14/23,Machine1,Day,8538,480.0,83,7395.0,595,397.0,80.67226890756302,82.70833333333333,86.61278988053408,57.790382491717686
381,04/14/23,Machine1,Night,9930,435.0,69,8169.0,490,366.0,88.77551020408163,84.13793103448276,82.26586102719034,61.44756150194217
382,04/14/23,Machine2,Day,10678,420.0,73,8830.0,535,347.0,78.50467289719626,82.61904761904762,82.69338827495785,53.63477706805677
383,04/14/23,Machine2,Night,11794,330.0,32,10178.0,415,298.0,79.51807228915662,90.30303030303031,86.29811768695947,61.96828691738295
384,04/14/23,Machine3,Day,9096,525.0,52,6539.0,595,473.0,88.23529411764706,90.0952380952381,71.88874230430959,57.148529596535184
385,04/14/23,Machine3,Night,11494,375.0,32,8760.0,460,343.0,81.52173913043478,91.46666666666667,76.21367670088742,56.828893713922575
386,04/14/23,Machine4,Day,12680,420.0,72,9417.0,490,348.0,85.71428571428571,82.85714285714286,74.26656151419559,52.7444151162042
387,04/14/23,Machine4,Night,10847,375.0,31,8056.0,445,344.0,84.26966292134831,91.73333333333333,74.26938323960542,57.41273670657137
388,04/14/23,Machine5,Day,11495,315.0,54,9307.0,400,261.0,78.75,82.85714285714286,80.96563723357981,52.83007829491083
389,04/14/23,Machine5,Night,12854,480.0,50,6985.0,565,430.0,84.95575221238938,89.58333333333334,54.34106114828069,41.356913794266724
390,04/15/23,Machine1,Day,8519,345.0,36,7602.0,430,309.0,80.23255813953489,89.56521739130436,89.23582580115037,64.12527947105923
391,04/15/23,Machine1,Night,11185,435.0,79,9119.0,550,356.0,79.0909090909091,81.83908045977012,81.5288332588288,52.77139025480555
392,04/15/23,Machine2,Day,13324,390.0,20,10361.0,475,370.0,82.10526315789474,94.87179487179486,77.76193335334735,60.5724533489232
393,04/15/23,Machine2,Night,8657,345.0,44,6206.0,430,301.0,80.23255813953489,87.2463768115942,71.68765161141273,50.18135612798891
394,04/15/23,Machine3,Day,8729,420.0,52,6882.0,550,368.0,76.36363636363637,87.61904761904762,78.84064612212165,52.75155958716504
395,04/15/23,Machine3,Night,9321,405.0,36,7630.0,460,369.0,88.04347826086956,91.11111111111111,81.85816972427851,65.66448832230168
396,04/15/23,Machine4,Day,12701,435.0,54,9723.0,565,381.0,76.99115044247787,87.58620689655172,76.55302732068341,51.62248391005377
397,04/15/23,Machine4,Night,9698,480.0,65,7828.0,580,415.0,82.75862068965517,86.45833333333334,80.71767374716437,57.75488725012624
398,04/15/23,Machine5,Day,12937,465.0,40,10974.0,520,425.0,89.42307692307693,91.39784946236558,84.82646672335163,69.32932376427779
399,04/15/23,Machine5,Night,9241,450.0,88,4898.0,520,362.0,86.53846153846155,80.44444444444444,53.002921761714106,36.89818784180867
400,04/16/23,Machine1,Day,9659,435.0,40,7428.0,490,395.0,88.77551020408163,90.80459770114942,76.90237084584327,61.992727518587934
401,04/16/23,Machine1,Night,9305,450.0,53,7504.0,595,397.0,75.63025210084034,88.22222222222223,80.64481461579796,53.808388911717294
402,04/16/23,Machine2,Day,11979,450.0,66,9892.0,520,384.0,86.53846153846155,85.33333333333334,82.57784456131564,60.98056213758695
403,04/16/23,Machine2,Night,13121,435.0,57,10987.0,520,378.0,83.65384615384616,86.89655172413792,83.73599573203262,60.86962766674678
404,04/16/23,Machine3,Day,9164,345.0,53,7041.0,430,292.0,80.23255813953489,84.63768115942028,76.83326058489742,52.17514439718615
405,04/16/23,Machine3,Night,10918,345.0,62,9673.0,460,283.0,75.0,82.02898550724638,88.59681260304086,54.50629992752297
406,04/16/23,Machine4,Day,9025,314.07555995512826,89,2626.774343,580,225.07555995512826,54.15095861295315,71.66286991171317,29.105532886426595,11.294731227939424
407,04/16/23,Machine4,Night,13366,390.0,46,11561.0,475,344.0,82.10526315789474,88.2051282051282,86.49558581475385,62.641013726895416
408,04/16/23,Machine5,Day,13128,480.0,26,10553.0,565,454.0,84.95575221238938,94.58333333333333,80.38543570993298,64.5928987828488
409,04/16/23,Machine5,Night,8524,345.0,36,4292.0,445,309.0,77.52808988764045,89.56521739130436,50.351947442515254,34.96348710053307
410,04/17/23,Machine1,Day,12682,345.0,42,11191.0,445,303.0,77.52808988764045,87.82608695652175,88.24317930925721,60.084681642033566
